0.05	0.4708704	0.0640266666667	-0.715370962963
0.1	0.4755352	0.028812	-0.630078296296
0.15	0.4763584	-0.0199397333333	-0.318608888889
0.2	0.4700472	-0.010976	0.119008296296
0.25	0.474712	0.0117382222222	0.207104246914
0.3	0.4725168	0.0152444444444	0.131508740741
0.35	0.4749864	0.0338426666667	-0.125681975309
0.4	0.4785536	0.00426844444444	-0.364935061728
0.45	0.4758096	-0.0278973333333	-0.147193580247
0.5	0.47334	-0.0195128888889	0.229682962963
0.55	0.4725168	0.0147871111111	0.271351111111
0.6	0.4766328	0.0214946666667	0.0203259259259
0.65	0.4752608	0.0114333333333	-0.178952839506
0.7	0.4771816	0.00564044444444	-0.35714345679
0.75	0.4782792	-0.0365866666667	-0.276601975309
0.8	0.4716936	-0.0448186666667	0.168705185185
0.85	0.4703216	0.00304888888889	0.221637283951
0.9	0.4749864	0.00289644444444	-0.148972098765
0.95	0.4727912	-0.0333853333333	-0.164385925926
1	0.4694984	-0.0344524444444	0.18479654321
1.05	0.467852	-0.00792711111111	0.431502469136
1.1	0.4684008	0.0283546666667	0.302178765432
1.15	0.4725168	0.030184	-0.0331143209877
1.2	0.4714192	0.0236288888889	-0.347403950617
1.25	0.476084	-0.00670755555556	-0.561757777778
1.3	0.471968	-0.0551848888889	-0.338341975309
1.35	0.4675776	-0.0506115555556	0.0819812345679
1.4	0.4662056	-0.0310986666667	0.258139259259
1.45	0.4653824	-0.0195128888889	0.327501481481
1.5	0.4642848	-0.00716488888889	0.490193580247
1.55	0.4629128	0.0339951111111	0.528389382716
1.6	0.4681264	0.0650937777778	0.19080962963
1.65	0.4711448	0.0615875555556	-0.324706666667
1.7	0.4755352	0.0263728888889	-0.685915308642
1.75	0.474712	-0.0250008888889	-0.620872345679
1.8	0.4730656	-0.0661608888889	-0.00254074074074
1.85	0.4634616	-0.0275924444444	0.626292592593
1.9	0.4684008	0.0478675555556	0.34257654321
1.95	0.474712	0.0158542222222	-0.204699012346
2	0.467852	0.00487822222222	-0.388987407407
2.05	0.4752608	-0.0125004444444	-0.60410345679
2.1	0.4711448	-0.0929911111111	-0.102391851852
2.15	0.4590712	-0.0500017777778	0.79576
2.2	0.4631872	0.0388733333333	0.769844444444
2.25	0.4670288	0.0670755555556	-0.0135506172839
2.3	0.4741632	0.0117382222222	-0.46605654321
2.35	0.4645592	0.00533555555556	-0.625191604938
2.4	0.4766328	-0.0391782222222	-0.842170864198
2.45	0.4620896	-0.0990888888889	-0.605712592593
2.5	0.4653824	-0.129730222222	0.181154814815
2.55	0.4450768	-0.0846066666667	1.07913728395
2.6	0.455504	0.00625022222222	1.39850839506
2.65	0.4475464	0.0647888888889	1.29594716049
2.7	0.456876	0.187811555556	0.192842222222
2.75	0.4766328	0.121040888889	-1.45415061728
2.8	0.4749864	-0.04802	-1.48523234568
2.85	0.4629128	-0.080948	-0.437600246914
2.9	0.4642848	-0.0515262222222	0.129831851852
2.95	0.462364	-0.072716	0.654156049383
3	0.4502904	0.0129577777778	0.961839753086
3.05	0.4629128	0.0977168888889	-0.0304888888889
3.1	0.4700472	0.0131102222222	-1.06423160494
3.15	0.4640104	-0.0774417777778	-0.912295308642
3.2	0.4574248	-0.0936008888889	-0.339188888889
3.25	0.4546808	-0.0922288888889	0.00762222222222
3.3	0.4491928	-0.0989364444444	0.381873333333
3.35	0.4409608	-0.0435991111111	0.538128888889
3.4	0.447272	-0.0266777777778	0.4116
3.45	0.4398632	-0.0285071111111	0.708104444444
3.5	0.4406864	0.0335377777778	1.10700074074
3.55	0.4420584	0.115400444444	0.816932839506
3.6	0.4538576	0.156712888889	-0.310563209877
3.65	0.4618152	0.103662222222	-1.70017901235
3.7	0.470596	-0.0612826666667	-2.05385012346
3.75	0.4544064	-0.197415555556	-0.590129382716
3.8	0.4395888	-0.126376444444	1.09480518519
3.85	0.4412352	-0.0225617777778	1.61718148148
3.9	0.4393144	0.058996	1.52020987654
3.95	0.4467232	0.139791555556	1.0459382716
4	0.455504	0.169670666667	0.38543037037
4.05	0.4634616	0.189640888889	-0.455046666667
4.1	0.478828	0.123632444444	-1.19355530864
4.15	0.477456	0.0286595555556	-1.11724839506
4.2	0.4785536	-0.012348	-0.550239753086
4.25	0.4741632	-0.01372	-0.129408395062
4.3	0.477456	-0.00746977777778	-0.0304041975309
4.35	0.4749864	-0.026068	0.14448345679
4.4	0.4714192	0.010976	0.219350617284
4.45	0.4780048	0.015092	-0.0229513580247
4.5	0.4744376	-0.00472577777778	-0.0401437037037
4.55	0.4758096	0.00243911111111	0.0916360493827
4.6	0.4749864	0.00701244444444	0.171584691358
4.65	0.4755352	0.02744	0.0630103703704
4.7	0.4782792	0.0332328888889	-0.438277777778
4.75	0.481572	-0.0149395555556	-0.979641876543
4.8	0.4769072	-0.0751551111111	-1.27114106173
4.85	0.4755352	-0.158542222222	-1.15792565432
4.9	0.4604432	-0.222904266667	-0.460102740741
4.95	0.4480952	-0.199778444444	0.18600762963
5	0.4415096	-0.166774222222	0.507995703704
