1.107500000000000000e+02,4.501591810713636839e-04
1.111250000000000000e+02,5.734411320745091533e-04
1.113750000000000000e+02,4.780503036370355912e-04
1.117500000000000000e+02,5.327648649935369995e-04
1.120000000000000000e+02,4.536728379023566727e-04
1.123750000000000000e+02,4.539222929668233221e-04
1.126250000000000000e+02,5.063390732972991842e-04
1.130000000000000000e+02,4.827108128679257122e-04
1.132500000000000000e+02,4.586836067043973731e-04
1.136250000000000000e+02,4.479428466076555097e-04
1.138750000000000000e+02,5.734726179179980201e-04
1.142500000000000000e+02,7.076727468750959593e-03
1.145000000000000000e+02,8.756978153414523821e-04
1.148750000000000000e+02,1.964530528149700112e-03
1.151250000000000000e+02,6.803320047349656384e-04
1.155000000000000000e+02,2.212240213055054368e-03
1.157500000000000000e+02,7.849319760911007381e-04
1.161250000000000000e+02,5.955759054598666873e-04
1.163750000000000000e+02,1.107700398538312685e-03
1.166250000000000000e+02,1.050272414234371728e-03
1.170000000000000000e+02,1.488490738181519465e-03
1.173750000000000000e+02,1.533463948241998477e-03
1.176250000000000000e+02,5.996337523402079511e-04
1.180000000000000000e+02,4.841018840434605799e-04
1.182500000000000000e+02,5.204048705861295809e-04
1.186250000000000000e+02,6.552527875377310400e-04
1.188750000000000000e+02,1.420969858479808516e-03
1.192500000000000000e+02,9.011542224247778539e-04
1.195000000000000000e+02,1.275266951064717158e-03
1.198750000000000000e+02,8.037182265960347198e-04
1.201250000000000000e+02,7.001911574387538386e-04
1.205000000000000000e+02,5.293491268450273507e-04
1.207500000000000000e+02,4.761150176771417508e-04
1.211250000000000000e+02,5.157970945765301147e-04
1.213750000000000000e+02,4.748114146395851498e-04
1.217500000000000000e+02,5.266785592439914357e-04
1.220000000000000000e+02,5.521713584827015950e-04
1.223750000000000000e+02,5.670176567109041447e-04
1.226250000000000000e+02,7.488920725627389377e-04
1.228750000000000000e+02,6.387352933199289765e-04
1.232500000000000000e+02,5.191276412870865628e-04
1.235000000000000000e+02,5.286731250065703196e-04
1.238750000000000000e+02,5.307486421649932132e-04
1.242500000000000000e+02,5.391237530132611967e-04
1.245000000000000000e+02,5.032537019356651386e-04
1.248750000000000000e+02,4.930106753193243306e-04
1.251250000000000000e+02,4.757074373238799267e-04
1.253750000000000000e+02,5.289306275613886443e-04
1.257500000000000000e+02,2.464200611169502751e-03
1.260000000000000000e+02,1.073929351245339831e-03
1.263750000000000000e+02,4.539460693136157673e-04
1.266250000000000000e+02,5.737367793812886028e-04
1.270000000000000000e+02,5.440160791306026004e-04
1.272500000000000000e+02,6.550721782629246367e-04
1.276250000000000000e+02,5.605066137298039602e-04
1.278750000000000000e+02,6.853673755049660829e-04
1.282500000000000000e+02,5.491730733157415209e-04
1.285000000000000000e+02,4.767477674840522438e-04
1.288750000000000000e+02,4.450858037132272762e-04
1.291250000000000000e+02,4.802266657985572299e-04
1.295000000000000000e+02,6.767918630479614851e-04
1.297500000000000000e+02,5.124586337592778370e-04
1.301250000000000000e+02,6.559433613466887679e-04
1.303750000000000000e+02,4.671980336406601308e-04
1.307500000000000000e+02,4.642812358136234928e-04
1.310000000000000000e+02,5.137507672299344158e-04
1.313750000000000000e+02,6.164842879482986026e-04
1.316250000000000000e+02,5.361233278654630808e-04
1.320000000000000000e+02,4.756734614940125172e-04
1.322500000000000000e+02,4.757772467290860368e-04
1.326250000000000000e+02,5.510455503684123096e-04
1.328750000000000000e+02,5.318348425700382799e-04
1.332500000000000000e+02,4.615582257151765178e-04
1.335000000000000000e+02,5.971617437891333898e-04
1.338750000000000000e+02,5.157842819278444938e-04
1.341250000000000000e+02,4.708459778692491255e-04
1.345000000000000000e+02,4.909586761945804699e-04
1.347500000000000000e+02,4.841085560405621394e-04
1.351250000000000000e+02,4.986171292336296842e-04
1.353750000000000000e+02,8.583098180426333322e-04
1.357500000000000000e+02,8.645284686084390947e-04
1.360000000000000000e+02,5.238975261498049875e-04
1.363750000000000000e+02,4.846182942292437531e-04
1.366250000000000000e+02,4.603787462417694440e-04
1.370000000000000000e+02,4.933905838945449283e-04
1.372500000000000000e+02,4.697852537969888121e-04
1.376250000000000000e+02,4.690377216521884212e-04
1.378750000000000000e+02,4.866907866499882223e-04
1.382500000000000000e+02,4.625500781350522965e-04
1.385000000000000000e+02,4.693637150895176415e-04
1.388750000000000000e+02,4.690693309843565312e-04
1.391250000000000000e+02,4.653259875048876434e-04
1.395000000000000000e+02,4.905908042055607101e-04
1.397500000000000000e+02,4.758592910879787252e-04
1.400000000000000000e+02,5.147576150352863901e-04
1.403750000000000000e+02,4.824009313225063270e-04
1.407500000000000000e+02,4.866694528966249459e-04
1.410000000000000000e+02,4.764896979572007404e-04
1.413750000000000000e+02,4.709686424856293629e-04
1.416250000000000000e+02,4.666819084104644583e-04
1.418750000000000000e+02,4.963100138963805977e-04
1.422500000000000000e+02,4.988856743706866987e-04
1.425000000000000000e+02,4.756642344422165537e-04
1.428750000000000000e+02,4.863350136459728724e-04
1.432500000000000000e+02,5.167394068293811645e-04
1.435000000000000000e+02,4.796190317099798331e-04
1.438750000000000000e+02,4.794413815725227573e-04
1.441250000000000000e+02,4.894664592166297077e-04
1.443750000000000000e+02,5.212822026439512891e-04
1.447500000000000000e+02,5.135829775790959643e-04
1.450000000000000000e+02,4.855008122506428679e-04
1.453750000000000000e+02,4.767974763208010481e-04
1.456250000000000000e+02,5.557895323132699614e-04
1.460000000000000000e+02,4.818115628017193030e-04
1.462500000000000000e+02,4.809277497791800658e-04
1.466250000000000000e+02,4.916364710050766772e-04
1.468750000000000000e+02,4.969268559343402968e-04
1.472500000000000000e+02,4.804493741863816755e-04
1.475000000000000000e+02,4.778866230214961130e-04
1.478750000000000000e+02,4.840049607868706998e-04
1.481250000000000000e+02,4.895412162398473386e-04
1.485000000000000000e+02,4.664651033988422772e-04
1.487500000000000000e+02,4.662302859165363641e-04
1.491250000000000000e+02,4.881762860644788503e-04
1.493750000000000000e+02,4.813609278832128770e-04
1.497500000000000000e+02,4.636187708895293000e-04
1.500000000000000000e+02,4.840433218839808142e-04
1.503750000000000000e+02,4.641512435224517648e-04
1.506250000000000000e+02,4.590274594620092187e-04
1.510000000000000000e+02,4.790071813992003921e-04
1.512500000000000000e+02,4.658229922292765114e-04
1.516250000000000000e+02,4.914318284247490114e-04
1.518750000000000000e+02,4.920806271148790061e-04
1.522500000000000000e+02,4.878859307925557378e-04
1.525000000000000000e+02,4.990304634900265485e-04
1.528750000000000000e+02,4.844355321689124182e-04
1.531250000000000000e+02,4.882870737314208261e-04
1.535000000000000000e+02,4.639512659364589337e-04
1.537500000000000000e+02,4.994650740792459277e-04
1.541250000000000000e+02,4.737456072630153434e-04
1.543750000000000000e+02,4.678951872033068572e-04
1.547500000000000000e+02,4.885397022042933758e-04
1.550000000000000000e+02,4.834326955218690505e-04
1.553750000000000000e+02,4.708298508490468999e-04
1.556250000000000000e+02,1.260962830341742650e-03
1.560000000000000000e+02,1.259834811425817854e-03
1.562500000000000000e+02,9.111784159817526343e-04
1.565000000000000000e+02,7.279923446682971637e-04
1.568750000000000000e+02,4.708503445971046826e-04
1.572500000000000000e+02,4.977061229180440105e-04
1.575000000000000000e+02,4.970361685936669841e-04
1.578750000000000000e+02,4.990387668901616596e-04
1.581250000000000000e+02,6.885486595931020149e-04
1.583750000000000000e+02,6.128085546798539736e-04
1.587500000000000000e+02,1.271445495109214648e-03
1.590000000000000000e+02,7.380142451454416511e-04
1.593750000000000000e+02,1.873954652039601940e-03
1.597500000000000000e+02,1.849735786906200495e-03
1.600000000000000000e+02,6.988321673917089263e-04
1.602500000000000000e+02,1.322259295770888791e-03
1.606250000000000000e+02,1.453438351053449804e-03
1.608750000000000000e+02,8.671817155335015534e-04
1.612500000000000000e+02,5.251467818766792760e-04
1.615000000000000000e+02,7.179450975893838377e-04
1.618750000000000000e+02,7.364601194646500657e-04
1.621250000000000000e+02,1.270309828644230555e-03
1.625000000000000000e+02,9.931222020776848090e-04
1.627500000000000000e+02,1.380061622936231162e-03
1.631250000000000000e+02,1.552748137851706024e-03
1.633750000000000000e+02,9.710281180332602227e-04
1.637500000000000000e+02,1.426253866039814888e-03
1.640000000000000000e+02,2.613009287158497840e-03
1.643750000000000000e+02,2.006724132455437338e-03
1.646250000000000000e+02,1.998311932239070238e-03
1.650000000000000000e+02,7.509212171087559836e-04
1.652500000000000000e+02,1.051802087545823140e-03
1.656250000000000000e+02,1.117209758675316881e-03
1.658750000000000000e+02,1.188129346523867768e-03
1.662500000000000000e+02,1.980049538443138385e-03
1.665000000000000000e+02,2.036349625827574891e-03
1.668750000000000000e+02,1.594142153779304610e-03
1.671250000000000000e+02,1.278067291355472652e-03
1.675000000000000000e+02,7.817887984732911242e-04
1.677500000000000000e+02,1.302443303611946481e-03
1.681250000000000000e+02,2.019446110917929617e-03
1.683750000000000000e+02,1.484070116088525388e-03
